playerId,player,team,position,age,exp,bye,lower,upper,sdPts,dropoff,tier,ptSpread,overallECR,positionECR,sdRank,risk,sleeper,games,points,vor,vorLow,vorHigh,overallRank,positionRank,ptsGame,vorGame,vorGameLow,vorGameHigh,adp,auctionValue,adpDiff,cost,ppdollar
2555274,Dean Lowry,GB,DL,NA,4,NA,101.42,105.7164433,3.733523805,1.489780453,10,4.296443272,NA,68,10,4.606292801,31,16,52.1272238,-56.64540074,-97.65666667,-126.8073157,534,80,3.257951487,-3.540337546,-6.103541667,-7.925457233,NA,NA,NA,1,52.1272238
2495872,Johnathan Joseph,TEN,DB,36,14,NA,81.785,164.1687826,72.95927768,0.856915662,8,82.38378261,NA,NA,NA,NA,97,16,66.48877119,-56.94907348,-143.4816667,-97.14186428,535,135,4.155548199,-3.559317093,-8.967604167,-6.071366518,NA,NA,NA,1,66.48877119
2495469,Dion Lewis,NYG,RB,30,9,NA,23.757,56.95187879,14.04824791,1.309772664,13,33.19487879,268.3,78.5,6.7,4.311115632,NA,16,46.80123032,-56.98523854,-61.61833184,-58.88181786,536,68,2.925076895,-3.561577409,-3.85114574,-3.75937725,184.08,NA,351.92,1,46.80123032
496937,Sean Lee,DAL,LB,34,10,NA,173.58,243.9061208,47.89411455,0.339468535,8,70.32612075,NA,67.3,14.6,5.446730754,15,16,105.3114756,-57.01046837,-103.03,-114.265829,537,60,6.581967226,-3.563154273,-6.439375,-7.141614315,NA,NA,NA,1,105.3114756
2552279,ZaDarius Smith,GB,LB,NA,NA,NA,183.1,228.875633,41.28089389,0.625014164,8,45.77563303,NA,46.5,12.2,5.091357697,27,16,105.0700142,-57.25192982,-93.51,-129.2963168,538,61,6.566875885,-3.578245614,-5.844375,-8.081019798,NA,NA,NA,1,105.0700142
2558033,Ben Gedeon,MIN,LB,26,3,NA,209.748,209.748,Inf,1.3121623,NA,0,NA,NA,NA,NA,NA,16,104.874,-57.44794399,-66.862,-148.4239498,540,62,6.554625,-3.590496499,-4.178875,-9.276496862,NA,NA,NA,1,104.874
2560951,Jordan Akins,HOU,TE,28,2,NA,34.2,48.65668848,7.523258239,0.150711187,9,14.45668848,294.7,37.8,4.2,3.92038652,NA,16,41.06891422,-57.55007555,-48.35413214,-64.20396683,541,40,2.566807139,-3.596879722,-3.022133259,-4.012747927,NA,NA,NA,1,41.06891422
2552272,Henry Anderson,NYJ,DL,29,5,NA,96.14,105.6279789,8.244865069,1.130237252,10,9.487978892,NA,70,4,3.830373505,62,16,51.19970255,-57.57292199,-102.9366667,-126.8957801,542,81,3.199981409,-3.598307624,-6.433541667,-7.930986257,NA,NA,NA,1,51.19970255
2540215,Vance McDonald,PIT,TE,30,7,NA,30.6,50.44994186,11.28451515,1.313353172,9,19.84994186,273.9,35.8,4.7,4.113014651,NA,16,40.98939953,-57.62959024,-51.95413214,-62.41071345,543,41,2.561837471,-3.60184939,-3.247133259,-3.900669591,77.8,NA,465.2,1,40.98939953
2562785,Greedy Williams,CLE,DB,50,1,NA,118.36,138.4100686,17.42311109,1.024117828,8,20.0500686,NA,84,1,3.485145624,92,16,65.79371105,-57.64413362,-106.9066667,-122.9005783,544,136,4.112106941,-3.602758351,-6.681666667,-7.681286143,NA,NA,NA,1,65.79371105
2560878,Tre'Quan Smith,NO,WR,NA,2,NA,39.7,82.63690909,22.43777921,0.569805452,11,42.93690909,236.6,85.9,8.3,4.124561301,13,16,63.19153563,-57.74918994,-60.30976192,-55.53567346,545,75,3.949470977,-3.678249405,-3.76936012,-3.470979591,162.5,NA,382.5,1,63.19153563
2505629,Jason Witten,LVR,TE,38,17,NA,15.1,63.46970257,20.06576416,2.342197178,9,48.36970257,316.4,42.3,6.5,4.806475924,NA,16,40.84700653,-57.77198324,-67.45413214,-49.39095274,546,42,2.552937908,-3.610748953,-4.215883259,-3.086934546,120.6,0,425.4,1,40.84700653
2561340,Tre Herndon,JAC,DB,50,2,NA,130.94,130.94,NA,2.159580508,NA,0,NA,NA,NA,NA,NA,16,65.47,-57.96784467,-94.32666667,-130.3706469,547,137,4.091875,-3.622990292,-5.895416667,-8.148165431,NA,NA,NA,1,65.47
2558010,John Ross,CIN,WR,NA,3,NA,55.36900149,69.30036062,6.338495398,0.937602284,12,13.93135913,196.6,71.7,8.3,4.124561301,NA,16,62.83397092,-58.10675466,-44.64076043,-68.87222193,548,76,3.927123182,-3.7005972,-2.790047527,-4.304513871,NA,NA,NA,1,62.83397092
2562281,Damien Harris,NE,RB,50,1,NA,24.15799404,59.26279755,14.33086004,0.595417925,13,35.10480351,189.1,58.8,8.6,4.849187142,NA,16,45.60799482,-58.17847405,-61.2173378,-56.5708991,549,70,2.850499676,-3.636154628,-3.826083613,-3.614944828,139.85,1.3,409.15,2,22.80399741
2556595,Steve Longa,DET,LB,26,4,NA,208.032,208.032,NA,1.5596623,NA,0,NA,NA,NA,NA,NA,16,104.016,-58.30594399,-68.578,-150.1399498,551,63,6.501,-3.644121499,-4.286125,-9.383746862,NA,NA,NA,1,104.016
2506404,Frank Gore,NYJ,RB,37,15,NA,34.16699702,52.98827006,9.092723458,2.981194048,13,18.82127304,277.7,82.4,12.6,5.981969267,NA,16,45.3749205,-58.41154837,-51.20833482,-62.84542658,552,71,2.835932531,-3.650721773,-3.200520926,-4.007102796,NA,NA,NA,1,45.3749205
2553895,Adam Humphries,TEN,WR,NA,NA,NA,46.83099702,79.35187258,13.73307803,5.580208878,12,32.52087556,269.6,96.1,8.9,4.219916394,NA,16,62.40948945,-58.53123613,-53.1787649,-58.82070997,553,77,3.900593091,-3.727127292,-3.323672806,-3.676294373,NA,NA,NA,1,62.40948945
2562301,Dexter Lawrence,NYG,DL,50,1,NA,86.88,106.9951662,17.47967963,0.533310907,10,20.11516623,NA,88.5,26.5,6.740070867,9,16,50.07518414,-58.6974404,-112.1966667,-125.5285928,555,82,3.129699008,-3.668590025,-7.012291667,-7.845537048,NA,NA,NA,1,50.07518414
2557943,Trey Hendrickson,NO,DL,26,3,NA,97.03,101.7251662,4.080006127,1.065017705,11,4.695166227,NA,126,59,10.94296706,3,16,50.06374646,-58.70887808,-102.0466667,-130.7985928,556,83,3.128984154,-3.66930488,-6.377916667,-8.174912048,NA,NA,NA,1,50.06374646
2560935,Darrel Williams,KC,RB,NA,2,NA,-1.840405365,72.92836866,42.24997403,6.834517917,13,74.76877402,290.1,83.4,11.8,5.755412842,NA,16,44.65023329,-59.13623558,-87.21573721,-42.90532799,557,72,2.79063958,-3.696014724,-5.450983576,-2.760846633,NA,NA,NA,1,44.65023329
2543699,Kyle Van Noy,MIA,LB,29,6,NA,185.21,228.456008,33.37849873,1.6436754,8,43.24600795,NA,58,8,4.469454845,43,16,103.1076754,-59.21426859,-91.4,-129.7159418,558,64,6.444229713,-3.700891787,-5.7125,-8.107246365,NA,NA,NA,1,103.1076754
2562730,Kendall Sheffield,ATL,DB,50,1,NA,66.62,165.6210658,87.67558401,1.800860169,8,99.00106584,NA,NA,NA,NA,122,16,64.06918644,-59.36865823,-158.6466667,-95.68958105,559,138,4.004324153,-3.710541139,-9.915416667,-5.980598816,NA,NA,NA,1,64.06918644
2562631,Miles Boykin,BAL,WR,50,1,NA,42,79.8861093,20.34438484,9.561726159,12,37.8861093,233.4,84.2,9.7,4.347056519,NA,16,61.38324781,-59.55747776,-58.00976192,-58.28647325,560,78,3.836452988,-3.791267394,-3.62561012,-3.642904578,163.6,NA,396.4,1,61.38324781
2560905,Kemoko Turay,IND,DL,25,2,NA,98.04,98.04,NA,0.083771246,NA,0,NA,86,36,7.968609753,NA,16,49.02,-59.75262454,-101.0366667,-134.483759,561,84,3.06375,-3.734539034,-6.314791667,-8.405234937,NA,NA,NA,1,49.02
2560998,Rasheem Green,SEA,DL,23,2,NA,89.21,102.465504,11.51876947,0.224957507,11,13.25550396,NA,158,87,14.56392378,1,16,48.97745751,-59.79516703,-109.8666667,-130.058255,562,85,3.061091094,-3.737197939,-6.866666667,-8.12864094,NA,NA,NA,1,48.97745751
2541634,Mike Purcell,DEN,DL,NA,NA,NA,97.79,97.79,NA,0.530825071,NA,0,NA,NA,NA,NA,NA,16,48.895,-59.87762454,-101.2866667,-134.733759,563,86,3.0559375,-3.742351534,-6.330416667,-8.420859937,NA,NA,NA,1,48.895
2550284,Trey Burton,IND,TE,29,6,NA,15.26,54.64698267,16.62133281,0.379949767,9,39.38698267,299,39.3,6.4,4.767950298,NA,16,38.50508618,-60.11390359,-67.29413214,-58.21367264,564,43,2.406567886,-3.757118974,-4.205883259,-3.63835454,130.3,NA,433.7,1,38.50508618
2550656,Cameron Brate,TB,TE,29,6,NA,24.7,53.39590909,13.47491106,3.602620517,9,28.69590909,291.5,37.9,5.5,4.421219661,NA,16,38.50453253,-60.11445725,-57.85413214,-59.46474622,565,44,2.406533283,-3.757153578,-3.615883259,-3.716546639,NA,NA,NA,1,38.50453253
2539319,Alex Okafor,KC,DL,29,7,NA,97.22,97.22,NA,0.774631728,NA,0,NA,74,5,3.959693387,NA,16,48.61,-60.16262454,-101.8566667,-135.303759,566,87,3.038125,-3.760164034,-6.366041667,-8.456484937,NA,NA,NA,1,48.61
2562619,Josh Allen,JAC,LB,50,1,NA,203.61,203.61,Inf,1.268895476,8,0,NA,25.1,9.9,4.750791849,NA,16,101.805,-60.51694399,-73,-154.5619498,567,65,6.3628125,-3.782308999,-4.5625,-9.660121862,NA,NA,NA,1,101.805
2557872,Takkarist McKinley,ATL,DL,25,3,NA,83.53,102.7907599,16.73721751,0.786607649,11,19.26075989,NA,75.5,14.5,5.188232274,20,16,48.11834986,-60.65427468,-115.5466667,-129.7329991,569,88,3.007396866,-3.790892167,-7.221666667,-8.108312444,NA,NA,NA,1,48.11834986
2558942,Anthony Firkser,TEN,TE,50,2,NA,27.9,49.89238372,11.5001817,6.124622655,10,21.99238372,346.6,50.2,8.5,5.576988449,NA,16,37.74574031,-60.87324947,-54.65413214,-62.96827159,570,45,2.359108769,-3.804578092,-3.415883259,-3.935516974,NA,NA,NA,1,37.74574031
2555177,Mackensie Alexander,CIN,DB,27,4,NA,79.805,152.7032298,64.55884912,1.419152542,8,72.89822981,NA,NA,NA,NA,107,16,62.55165254,-60.88619213,-145.4616667,-108.6074171,571,139,3.909478284,-3.805387008,-9.091354167,-6.787963567,NA,NA,NA,1,62.55165254
2495190,Ryan Kerrigan,WAS,LB,32,9,NA,202.246,202.246,Inf,1.450746251,9,0,NA,40.3,12,5.061743275,NA,16,101.123,-61.19894399,-74.364,-155.9259498,572,66,6.3201875,-3.824933999,-4.64775,-9.745371862,NA,NA,NA,1,101.123
2540176,William Gholston,TB,DL,29,7,NA,90.7,98.15677064,6.724585489,0.484337819,11,7.456770642,NA,71,14,5.123572332,22,16,47.55238669,-61.22023785,-108.3766667,-134.3669884,574,89,2.972024168,-3.826264866,-6.773541667,-8.397936772,NA,NA,NA,1,47.55238669
2561001,Grant Haley,NYG,DB,50,2,NA,123.97,123.97,NA,2.0075,NA,0,NA,NA,NA,NA,NA,16,61.985,-61.45284467,-101.2966667,-137.3406469,575,140,3.8740625,-3.840802792,-6.331041667,-8.583790431,NA,NA,NA,1,61.985
2562607,Chase Winovich,NE,DL,50,1,NA,82.31,100.3664538,15.69069947,0.168597734,11,18.05645383,NA,71.8,40.1,8.498821273,6,16,47.11109773,-61.6615268,-116.7666667,-132.1573052,576,90,2.944443608,-3.853845425,-7.297916667,-8.259831573,NA,NA,NA,1,47.11109773
2556274,David Onyemata,NO,DL,NA,4,NA,94.05,94.05,NA,0.1925,NA,0,NA,NA,NA,NA,NA,16,47.025,-61.74762454,-105.0266667,-138.473759,577,91,2.9390625,-3.859226534,-6.564166667,-8.654609937,NA,NA,NA,1,47.025
2560983,Taven Bryan,JAC,DL,NA,2,NA,93.72,93.72,NA,0.078764164,NA,0,NA,NA,NA,NA,NA,16,46.86,-61.91262454,-105.3566667,-138.803759,578,92,2.92875,-3.869539034,-6.584791667,-8.675234937,NA,NA,NA,1,46.86
2558185,Tanoh Kpassagnon,KC,DL,26,3,NA,93.61,93.61,NA,0.051264164,NA,0,NA,NA,NA,NA,NA,16,46.805,-61.96762454,-105.4666667,-138.913759,579,93,2.9253125,-3.872976534,-6.591666667,-8.682109937,NA,NA,NA,1,46.805
2543706,Shamar Stephen,MIN,DL,29,6,NA,87.1,97.95975535,9.793428919,0.172471671,11,10.85975535,NA,103,14,5.123572332,22,16,46.75747167,-62.01515287,-111.9766667,-134.5640036,580,94,2.922341979,-3.875947054,-6.998541667,-8.410250228,NA,NA,NA,1,46.75747167
2562248,L.J. Collier,SEA,DL,NA,1,NA,93.5,93.5,NA,0.410502833,NA,0,NA,NA,NA,NA,NA,16,46.75,-62.02262454,-105.5766667,-139.023759,581,95,2.921875,-3.876414034,-6.598541667,-8.688984937,NA,NA,NA,1,46.75
2557901,Carl Lawson,CIN,DL,25,3,NA,92.84,92.84,NA,0.273002833,NA,0,NA,NA,NA,NA,NA,16,46.42,-62.35262454,-106.2366667,-139.683759,582,96,2.90125,-3.897039034,-6.639791667,-8.730234937,NA,NA,NA,1,46.42
2560784,Harold Landry,TEN,LB,24,2,NA,172.77,221.9777305,31.27323488,0.927559822,9,49.2077305,NA,54.3,4.6,3.96600968,64,16,99.94920905,-62.37273494,-103.84,-136.1942193,583,67,6.246825565,-3.898295934,-6.49,-8.512138706,NA,NA,NA,1,99.94920905
2560823,Derrick Nnadi,KC,DL,24,2,NA,89.6,94.53981651,4.454772721,0.242291076,12,4.939816514,NA,101.5,8.5,4.412312977,38,16,46.25899433,-62.5136302,-109.4766667,-137.9839425,584,97,2.891187146,-3.907101888,-6.842291667,-8.623996405,NA,NA,NA,1,46.25899433
2560748,Maurice Hurst,LVR,DL,25,2,NA,92.07,92.07,NA,0.045796742,NA,0,NA,NA,NA,NA,NA,16,46.035,-62.73762454,-107.0066667,-140.453759,586,98,2.8771875,-3.921101534,-6.687916667,-8.778359937,NA,NA,NA,1,46.035
2562322,Ed Oliver,BUF,DL,50,1,NA,90.95,92.53675462,1.378858223,0.183406516,12,1.586754617,NA,45.3,9.7,4.567496836,33,16,45.99840652,-62.77421802,-108.1266667,-139.9870044,587,99,2.874900407,-3.923388626,-6.757916667,-8.749187774,NA,NA,NA,1,45.99840652
2540147,Johnathan Hankins,LVR,DL,28,7,NA,91.96,91.96,NA,0.493842068,NA,0,NA,NA,NA,NA,NA,16,45.98,-62.79262454,-107.1166667,-140.563759,588,100,2.87375,-3.924539034,-6.694791667,-8.785234937,NA,NA,NA,1,45.98
2561143,Ja'Whaun Bentley,NE,LB,24,2,NA,150.038,233.1643045,48.69229827,1.357442218,9,83.12630451,NA,58,12.4,5.120972118,25,16,99.39529845,-62.92664554,-126.572,-125.0076453,589,68,6.212206153,-3.932915346,-7.91075,-7.81297783,NA,NA,NA,1,99.39529845
2556641,Romeo Okwara,DET,DL,25,4,NA,91.3,91.3,NA,0.741342068,NA,0,NA,78,7.5,4.282993094,NA,16,45.65,-63.12262454,-107.7766667,-141.223759,591,101,2.853125,-3.945164034,-6.736041667,-8.826484937,NA,NA,NA,1,45.65
2558060,Malik Hooker,IND,DB,24,3,NA,120.56,120.56,Inf,0.685,NA,0,NA,NA,NA,NA,NA,16,60.28,-63.15784467,-104.7066667,-140.7506469,592,141,3.7675,-3.947365292,-6.544166667,-8.796915431,NA,NA,NA,1,60.28
2543465,Teddy Bridgewater,CAR,QB,28,6,NA,192.1177222,316.0235631,50.20997227,56.84139372,7,123.9058409,178.8,25.1,2.6,6.982420465,6,16,278.9369706,-63.19902313,-120.3306667,-50.81801298,593,27,17.43356066,-3.949938946,-7.520666669,-3.176125812,150.51,2.7,442.49,3,92.97899021
2539230,Abry Jones,JAC,DL,29,7,NA,84.1,95.17930275,9.991418818,1.01417847,12,11.07930275,NA,104.5,8.5,4.412312977,38,16,45.32231586,-63.45030867,-114.9766667,-137.3444562,595,102,2.832644742,-3.965644292,-7.186041667,-8.584028515,NA,NA,NA,1,45.32231586
2540230,Kyle Juszczyk,SF,RB,29,7,NA,26.60413711,47.68070806,9.912195278,5.120127812,13,21.07657095,331.9,106.1,11.1,5.55717597,NA,16,40.13721961,-63.64924925,-58.77119473,-68.15298859,596,73,2.508576226,-3.978078078,-3.673199671,-4.338825421,NA,NA,NA,1,40.13721961
2560826,Uchenna Nwosu,LAC,LB,24,2,NA,197.296,197.296,NA,1.332207909,NA,0,NA,NA,NA,NA,NA,16,98.648,-63.67394399,-79.314,-160.8759498,597,69,6.1655,-3.979621499,-4.957125,-10.05474686,NA,NA,NA,1,98.648
496739,Reshad Jones,FA,DB,32,10,NA,119.35,119.35,Inf,0.1625,NA,0,NA,218,207,20.43906481,NA,16,59.675,-63.76284467,-105.9166667,-141.9606469,598,142,3.7296875,-3.985177792,-6.619791667,-8.872540431,NA,NA,NA,1,59.675
2562635,Sean Bunting,TB,DB,NA,1,NA,119.03,119.03,Inf,0.1425,NA,0,NA,NA,NA,NA,NA,16,59.515,-63.92284467,-106.2366667,-142.2806469,599,143,3.7196875,-3.995177792,-6.639791667,-8.892540431,NA,NA,NA,1,59.515
2555173,Eric Murray,HOU,DB,26,4,NA,119.02,119.02,Inf,0.430898305,NA,0,NA,111,60,8.340879758,NA,16,59.51,-63.92784467,-106.2466667,-142.2906469,600,144,3.719375,-3.995490292,-6.640416667,-8.893165431,NA,NA,NA,1,59.51
2560754,J.C. Jackson,NE,DB,50,2,NA,118.47,118.47,NA,0.367050847,NA,0,NA,NA,NA,NA,NA,16,59.235,-64.20284467,-106.7966667,-142.8406469,602,145,3.7021875,-4.012677792,-6.674791667,-8.927540431,NA,NA,NA,1,59.235
2558924,Adam Butler,NE,DL,NA,NA,NA,88.99,88.99,NA,0.626862606,NA,0,NA,NA,NA,NA,NA,16,44.495,-64.27762454,-110.0866667,-143.533759,603,103,2.7809375,-4.017351534,-6.880416667,-8.970859937,NA,NA,NA,1,44.495
2556367,William Jackson,CIN,DB,27,4,NA,63.03,151.245641,78.12398561,0.346809147,8,88.21564099,NA,NA,NA,NA,111,16,58.92320339,-64.51464128,-162.2366667,-110.0650059,604,146,3.682700212,-4.03216508,-10.13979167,-6.879062869,NA,NA,NA,1,58.92320339
2555394,Daryl Worley,DAL,DB,NA,4,NA,48.51,159.7368894,98.50280305,0.99514813,8,111.2268894,NA,NA,NA,NA,109,16,58.81269492,-64.62514976,-176.7566667,-101.5737575,605,147,3.675793432,-4.03907186,-11.04729167,-6.348359841,NA,NA,NA,1,58.81269492
2558000,Deatrich Wise,NE,DL,26,3,NA,73.92,95.63005805,18.86560892,0.688774788,12,21.71005805,NA,94.5,21.5,6.093471453,12,16,44.12127479,-64.65134975,-125.1566667,-136.893701,606,104,2.757579674,-4.040709359,-7.822291667,-8.555856309,NA,NA,NA,1,44.12127479
2543597,Avery Williamson,NYJ,LB,28,6,NA,144.05,230.0576942,77.56254283,0.312029712,9,86.00769419,NA,67,21.4,6.453621085,9,16,97.42771246,-64.89423152,-132.56,-128.1142556,607,70,6.089232029,-4.05588947,-8.285,-8.007140975,NA,NA,NA,1,97.42771246
2532848,Tashaun Gipson,CHI,DB,30,8,NA,24.31,165.2001681,78.36062816,1.372083655,8,140.8901681,NA,94.7,17.5,4.84310517,34,16,58.34009357,-65.0977511,-200.9566667,-96.11047875,608,148,3.646255848,-4.068609444,-12.55979167,-6.006904922,NA,NA,NA,1,58.34009357
2540221,Vince Williams,PIT,LB,31,7,NA,159.5,227.1539982,46.20525308,0.553732146,9,67.65399821,NA,60.5,9.3,4.661948585,35,16,97.20387172,-65.11807227,-117.11,-131.0179516,609,71,6.075241982,-4.069879517,-7.319375,-8.188621974,NA,NA,NA,1,97.20387172
2555388,D.J. Reader,CIN,DL,26,4,NA,87.23,87.23,NA,0.370442635,NA,0,NA,NA,NA,NA,NA,16,43.615,-65.15762454,-111.8466667,-145.293759,610,105,2.7259375,-4.072351534,-6.990416667,-9.080859937,NA,NA,NA,1,43.615
2552592,Kwon Alexander,SF,LB,26,5,NA,154.53,234.9016128,60.87640687,0.778292705,9,80.37161275,NA,31.5,13,5.209815382,22,16,97.02749379,-65.2944502,-122.08,-123.270337,611,72,6.064218362,-4.080903137,-7.63,-7.704396065,NA,NA,NA,1,97.02749379
2552446,Randy Gregory,DAL,DL,28,5,NA,86.5,86.5,NA,0.146434136,NA,0,NA,NA,NA,NA,NA,16,43.25,-65.52262454,-112.5766667,-146.023759,614,106,2.703125,-4.095164034,-7.036041667,-9.126484937,NA,NA,NA,1,43.25
2560909,Vita Vea,TB,DL,25,2,NA,75.79,91.9911715,14.07849601,0.302606232,12,16.2011715,NA,72,17.7,5.602055899,17,16,43.23911473,-65.53350981,-123.2866667,-140.5325875,615,107,2.702444671,-4.095844363,-7.705416667,-8.783286718,NA,NA,NA,1,43.23911473
2495116,Allen Bailey,ATL,DL,31,9,NA,64.42,97.03391029,28.34083979,0.148016997,12,32.61391029,NA,90.5,14.5,5.188232274,20,16,42.968017,-65.80460754,-134.6566667,-135.4898487,616,108,2.685501062,-4.112787971,-8.416041667,-8.468115544,NA,NA,NA,1,42.968017
2561078,Jullian Taylor,SF,DL,25,2,NA,85.81,85.81,NA,0.424015581,NA,0,NA,NA,NA,NA,NA,16,42.905,-65.86762454,-113.2666667,-146.713759,617,109,2.6815625,-4.116726534,-7.079166667,-9.169609937,NA,NA,NA,1,42.905
2561079,Sebastian Joseph,LAR,DL,25,2,NA,85.47,85.47,NA,0.691589943,NA,0,NA,NA,NA,NA,NA,16,42.735,-66.03762454,-113.6066667,-147.053759,619,110,2.6709375,-4.127351534,-7.100416667,-9.190859937,NA,NA,NA,1,42.735
2555288,Nick Kwiatkoski,LVR,LB,27,4,NA,160.3,219.3901678,38.12570827,0.145770147,9,59.09016775,NA,46.2,7.5,4.395418791,44,16,96.27278535,-66.04915863,-116.31,-138.781782,620,73,6.017049085,-4.128072415,-7.269375,-8.673861378,NA,NA,NA,1,96.27278535
2553441,David Mayo,NYG,LB,27,5,NA,155.1,226.6580713,47.91482446,0.371832068,9,71.55807128,NA,74.7,10.4,4.824827903,31,16,96.22561681,-66.09632717,-121.51,-131.5138785,621,74,6.014101051,-4.131020448,-7.594375,-8.219617407,NA,NA,NA,1,96.22561681
2495343,Buster Skrine,CHI,DB,31,9,NA,114.59,114.59,NA,0.776990085,NA,0,NA,NA,NA,NA,NA,16,57.295,-66.14284467,-110.6766667,-146.7206469,622,149,3.5809375,-4.133927792,-6.917291667,-9.170040431,NA,NA,NA,1,57.295
2562872,Cole Holcomb,WAS,LB,NA,1,NA,176.36,200.1531821,20.67580228,1.00383565,9,23.79318206,NA,NA,NA,NA,94,16,96.0284136,-66.29353039,-100.25,-158.0187677,624,75,6.00177585,-4.143345649,-6.265625,-9.876172984,NA,NA,NA,1,96.0284136
2507590,Steve McLendon,NYJ,DL,34,11,NA,70.84,91.47594723,17.93222797,0.448615439,12,20.63594723,NA,92,6,4.08901327,51,16,42.22696884,-66.5456557,-128.2366667,-141.0478118,627,111,2.639185552,-4.159103481,-8.014791667,-8.815488236,NA,NA,NA,1,42.22696884
2562693,Josh Oliver,JAC,TE,NA,1,NA,6.7,44.06345609,16.47409392,0.961165739,10,37.36345609,332.2,47.3,8.2,5.46141157,NA,16,32.05808371,-66.56090606,-75.85413214,-68.79719922,628,47,2.003630232,-4.160056629,-4.740883259,-4.299824951,NA,NA,NA,1,32.05808371
2558070,Raekwon McMillan,MIA,LB,24,3,NA,146.11,227.1498524,50.56936777,1.573274898,9,81.03985239,NA,70.7,15.2,5.535574019,13,16,95.6791559,-66.64278809,-130.5,-131.0220974,630,76,5.979947243,-4.165174256,-8.15625,-8.188881088,NA,NA,NA,1,95.6791559
2541832,Jeff Heath,LVR,DB,29,7,NA,57.86,141.8684855,73.00170409,0.37601983,8,84.00848549,NA,149.5,81.5,10.1103422,1,16,56.64101983,-66.79682484,-167.4066667,-119.4421614,631,150,3.540063739,-4.174801553,-10.46291667,-7.465135088,NA,NA,NA,1,56.64101983
2555242,Sheldon Rankins,NO,DL,26,4,NA,65.43,93.15345119,24.09112804,0.186423513,12,27.72345119,NA,87,13,4.99425245,27,16,41.85985127,-66.91277326,-133.6466667,-139.3703078,632,112,2.616240705,-4.182048329,-8.352916667,-8.710644238,NA,NA,NA,1,41.85985127
2555299,Vernon Hargreaves,HOU,DB,NA,4,NA,112.79,112.79,NA,0.2775,NA,0,NA,NA,NA,NA,NA,16,56.395,-67.04284467,-112.4766667,-148.5206469,633,151,3.5246875,-4.190177792,-7.029791667,-9.282540431,NA,NA,NA,1,56.395
2543504,DaQuan Jones,TEN,DL,29,6,NA,76.78,86.8050343,8.711555544,0.144334278,13,10.0250343,NA,101.5,7.5,4.282993094,44,16,41.69685552,-67.07576901,-122.2966667,-145.7187247,634,113,2.60605347,-4.192235563,-7.643541667,-9.107420294,NA,NA,NA,1,41.69685552
2552329,Tyeler Davison,ATL,DL,28,5,NA,83.3,83.3,NA,0.430694051,NA,0,NA,NA,NA,NA,NA,16,41.65,-67.12262454,-115.7766667,-149.223759,636,114,2.603125,-4.195164034,-7.236041667,-9.326484937,NA,NA,NA,1,41.65
2560884,M.J. Stewart,CLE,DB,25,2,NA,112.27,112.27,NA,1.175,NA,0,NA,NA,NA,NA,NA,16,56.135,-67.30284467,-112.9966667,-149.0406469,638,152,3.5084375,-4.206427792,-7.062291667,-9.315040431,NA,NA,NA,1,56.135
496841,Corey Peters,ARI,DL,32,10,NA,77,87.00508869,9.022682528,0.700315156,13,10.00508869,NA,103,4,3.830373505,62,16,41.45504249,-67.31758204,-122.0766667,-145.5186703,639,115,2.590940156,-4.207348878,-7.629791667,-9.094916895,NA,NA,NA,1,41.45504249
2560946,Isaac Yiadom,DEN,DB,24,2,NA,112.2,112.2,Inf,2.7625,NA,0,NA,NA,NA,NA,NA,16,56.1,-67.33784467,-113.0666667,-149.1106469,640,153,3.50625,-4.208615292,-7.066666667,-9.319415431,NA,NA,NA,1,56.1
2557886,Jeremy Sprinkle,WAS,TE,26,3,NA,14.883,39.24212121,10.9532119,0.375968314,10,24.35912121,331.7,46.4,4.3,3.958912147,NA,16,31.18415159,-67.43483819,-67.67113214,-73.6185341,641,48,1.949009474,-4.214677387,-4.229445759,-4.601158381,NA,NA,NA,1,31.18415159
2552468,Maxx Williams,ARI,TE,26,5,NA,28.2,34.475,4.371148984,0.706343273,10,6.275,345.2,57.5,8.5,5.576988449,NA,16,31.00968436,-67.60930541,-54.35413214,-78.38565531,642,49,1.938105273,-4.225581588,-3.397133259,-4.899103457,NA,NA,NA,1,31.00968436
2541302,Brandon Williams,BAL,DL,31,7,NA,73.7,86.23129288,10.88944443,1.278126771,13,12.53129288,NA,NA,NA,NA,81,16,40.98356941,-67.78905513,-125.3766667,-146.2924661,644,116,2.561473088,-4.236815946,-7.836041667,-9.143279133,NA,NA,NA,1,40.98356941
2530491,Josh Bynes,CIN,LB,31,9,NA,188.74,188.74,NA,1.014686799,NA,0,NA,NA,NA,NA,NA,16,94.37,-67.95194399,-87.87,-169.4319498,646,77,5.898125,-4.246996499,-5.491875,-10.58949686,NA,NA,NA,1,94.37
2558956,Jacob Hollister,SEA,TE,27,3,NA,20.4,35.68248547,7.492491686,0.725741895,10,15.28248547,298,42.6,9,5.76961658,NA,16,30.60668218,-68.01230759,-62.15413214,-77.17816985,647,50,1.912917636,-4.250769224,-3.884633259,-4.823635615,NA,NA,NA,1,30.60668218
2560740,B.J. Hill,NYG,DL,25,2,NA,50.05,97.04234828,40.83541661,1.673636963,13,46.99234828,NA,125.5,56.5,10.61966735,4,16,40.52588527,-68.24673927,-149.0266667,-135.4814107,648,117,2.532867829,-4.265421204,-9.314166667,-8.46758817,NA,NA,NA,1,40.52588527
